ind_ID,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elev,moist_index
QUE001531_mac,9.71249961853027,10.3916664123535,26.8518524169922,1024.42248535156,28.7999992370605,-9.89999961853027,38.6999969482422,21.9166660308838,-3.51666665077209,21.9166660308838,-3.51666665077209,948,103,39,27.6236896514893,299,147,299,147,225,-18.2053494391717
QUE001532_mac,9.63749980926514,10.3583335876465,26.9047622680664,1019.93341064453,28.6000003814697,-9.89999961853027,38.5,21.783332824707,-3.53333330154419,21.783332824707,-3.53333330154419,948,103,39,27.6236896514893,299,147,299,147,225,-17.4934725848564
QUE001533_mac,9.63749980926514,10.3583335876465,26.9047622680664,1019.93341064453,28.6000003814697,-9.89999961853027,38.5,21.783332824707,-3.53333330154419,21.783332824707,-3.53333330154419,948,103,39,27.6236896514893,299,147,299,147,225,-17.4934725848564
QUE001534_bic,9.63749980926514,10.3583335876465,26.9047622680664,1019.93341064453,28.6000003814697,-9.89999961853027,38.5,21.783332824707,-3.53333330154419,21.783332824707,-3.53333330154419,948,103,39,27.6236896514893,299,147,299,147,225,-17.4934725848564
QUE001535_bic,9.63749980926514,10.3583335876465,26.9047622680664,1019.93341064453,28.6000003814697,-9.89999961853027,38.5,21.783332824707,-3.53333330154419,21.783332824707,-3.53333330154419,948,103,39,27.6236896514893,299,147,299,147,225,-17.4934725848564
QUE001536_mac,9.63749980926514,10.3583335876465,26.9047622680664,1019.93341064453,28.6000003814697,-9.89999961853027,38.5,21.783332824707,-3.53333330154419,21.783332824707,-3.53333330154419,948,103,39,27.6236896514893,299,147,299,147,225,-17.4934725848564
QUE001537_bic,9.36666679382324,10.5500001907349,27.1208229064941,1030.38684082031,28.6000003814697,-10.3000001907349,38.9000015258789,21.6499996185303,-3.88333344459534,21.6499996185303,-3.88333344459534,892,105,34,30.1233768463135,294,135,294,135,209,-22.5021720243267
QUE001538_bic,9.36666679382324,10.5500001907349,27.1208229064941,1030.38684082031,28.6000003814697,-10.3000001907349,38.9000015258789,21.6499996185303,-3.88333344459534,21.6499996185303,-3.88333344459534,892,105,34,30.1233768463135,294,135,294,135,209,-22.5021720243267
QUE001539_bic,9.36666679382324,10.5500001907349,27.1208229064941,1030.38684082031,28.6000003814697,-10.3000001907349,38.9000015258789,21.6499996185303,-3.88333344459534,21.6499996185303,-3.88333344459534,892,105,34,30.1233768463135,294,135,294,135,209,-22.5021720243267
QUE001540_mac,9.30833339691162,10.5166664123535,27.1048107147217,1029.20275878906,28.5,-10.3000001907349,38.7999992370605,21.6000003814697,-3.91666674613953,21.6000003814697,-3.91666674613953,888,104,34,29.9278602600098,292,135,292,135,206,-22.4454148471616
QUE001541_mac,9.30833339691162,10.5166664123535,27.1048107147217,1029.20275878906,28.5,-10.3000001907349,38.7999992370605,21.6000003814697,-3.91666674613953,21.6000003814697,-3.91666674613953,888,104,34,29.9278602600098,292,135,292,135,206,-22.4454148471616
QUE001542_mac,9.30833339691162,10.5166664123535,27.1048107147217,1029.20275878906,28.5,-10.3000001907349,38.7999992370605,21.6000003814697,-3.91666674613953,21.6000003814697,-3.91666674613953,888,104,34,29.9278602600098,292,135,292,135,206,-22.4454148471616
QUE001543_bic,9.30833339691162,10.5166664123535,27.1048107147217,1029.20275878906,28.5,-10.3000001907349,38.7999992370605,21.6000003814697,-3.91666674613953,21.6000003814697,-3.91666674613953,888,104,34,29.9278602600098,292,135,292,135,206,-22.4454148471616
QUE001544_bic,9.30833339691162,10.5166664123535,27.1048107147217,1029.20275878906,28.5,-10.3000001907349,38.7999992370605,21.6000003814697,-3.91666674613953,21.6000003814697,-3.91666674613953,888,104,34,29.9278602600098,292,135,292,135,206,-22.4454148471616
QUE001545_bic,9.30833339691162,10.5166664123535,27.1048107147217,1029.20275878906,28.5,-10.3000001907349,38.7999992370605,21.6000003814697,-3.91666674613953,21.6000003814697,-3.91666674613953,888,104,34,29.9278602600098,292,135,292,135,206,-22.4454148471616
QUE001546_mac,9.30833339691162,10.5166664123535,27.1048107147217,1029.20275878906,28.5,-10.3000001907349,38.7999992370605,21.6000003814697,-3.91666674613953,21.6000003814697,-3.91666674613953,888,104,34,29.9278602600098,292,135,292,135,206,-22.4454148471616
QUE001547_mac,9.30833339691162,10.5166664123535,27.1048107147217,1029.20275878906,28.5,-10.3000001907349,38.7999992370605,21.6000003814697,-3.91666674613953,21.6000003814697,-3.91666674613953,888,104,34,29.9278602600098,292,135,292,135,206,-22.4454148471616
QUE001548_mac,9.30833339691162,10.5166664123535,27.1048107147217,1029.20275878906,28.5,-10.3000001907349,38.7999992370605,21.6000003814697,-3.91666674613953,21.6000003814697,-3.91666674613953,888,104,34,29.9278602600098,292,135,292,135,206,-22.4454148471616
QUE001549_mac,9.42083358764648,10.625,27.2435894012451,1033.01293945312,28.7000007629395,-10.3000001907349,39,21.75,-3.86666679382324,21.75,-3.86666679382324,892,105,34,30.4039115905762,295,134,295,134,201,-22.9040622299049
QUE001550_bic,9.42083358764648,10.625,27.2435894012451,1033.01293945312,28.7000007629395,-10.3000001907349,39,21.75,-3.86666679382324,21.75,-3.86666679382324,892,105,34,30.4039115905762,295,134,295,134,201,-22.9040622299049
QUE001551_mac,9.42083358764648,10.625,27.2435894012451,1033.01293945312,28.7000007629395,-10.3000001907349,39,21.75,-3.86666679382324,21.75,-3.86666679382324,892,105,34,30.4039115905762,295,134,295,134,201,-22.9040622299049
QUE001552_bic,9.42083358764648,10.625,27.2435894012451,1033.01293945312,28.7000007629395,-10.3000001907349,39,21.75,-3.86666679382324,21.75,-3.86666679382324,892,105,34,30.4039115905762,295,134,295,134,201,-22.9040622299049
QUE001553_bic,9.42500019073486,10.5833330154419,27.2065124511719,1031.31530761719,28.7000007629395,-10.1999998092651,38.9000015258789,21.7333335876465,-3.83333325386047,21.7333335876465,-3.83333325386047,890,105,35,29.6714096069336,292,136,292,136,205,-23.1433506044905
QUE001554_mac,9.36666679382324,10.5500001907349,27.1208229064941,1030.38684082031,28.6000003814697,-10.3000001907349,38.9000015258789,21.6499996185303,-3.88333344459534,21.6499996185303,-3.88333344459534,892,105,34,30.1233768463135,294,135,294,135,209,-22.5021720243267
QUE001555_bic,9.36666679382324,10.5500001907349,27.1208229064941,1030.38684082031,28.6000003814697,-10.3000001907349,38.9000015258789,21.6499996185303,-3.88333344459534,21.6499996185303,-3.88333344459534,892,105,34,30.1233768463135,294,135,294,135,209,-22.5021720243267
QUE001556_mac,9.36666679382324,10.5500001907349,27.1208229064941,1030.38684082031,28.6000003814697,-10.3000001907349,38.9000015258789,21.6499996185303,-3.88333344459534,21.6499996185303,-3.88333344459534,892,105,34,30.1233768463135,294,135,294,135,209,-22.5021720243267
QUE001557_bic,9.36666679382324,10.5500001907349,27.1208229064941,1030.38684082031,28.6000003814697,-10.3000001907349,38.9000015258789,21.6499996185303,-3.88333344459534,21.6499996185303,-3.88333344459534,892,105,34,30.1233768463135,294,135,294,135,209,-22.5021720243267
QUE001610_mac,9.79166698455811,11.25,28.2663307189941,1040.49340820312,29.6000003814697,-10.1999998092651,39.7999992370605,22.216667175293,-3.63333320617676,22.216667175293,-3.63333320617676,938,104,37,29.6130676269531,303,139,303,139,224,-21.6374269005848
QUE001611_alb,9.79166698455811,11.25,28.2663307189941,1040.49340820312,29.6000003814697,-10.1999998092651,39.7999992370605,22.216667175293,-3.63333320617676,22.216667175293,-3.63333320617676,938,104,37,29.6130676269531,303,139,303,139,224,-21.6374269005848
QUE001629_mac,9.83749961853027,11.2916660308838,28.2999153137207,1042.76098632812,29.7000007629395,-10.1999998092651,39.9000015258789,22.283332824707,-3.63333320617676,22.283332824707,-3.63333320617676,935,104,37,29.680456161499,303,139,303,139,216,-22.2129783693844
QUE001630_alb,9.83749961853027,11.2916660308838,28.2999153137207,1042.76098632812,29.7000007629395,-10.1999998092651,39.9000015258789,22.283332824707,-3.63333320617676,22.283332824707,-3.63333320617676,935,104,37,29.680456161499,303,139,303,139,216,-22.2129783693844
QUE001720_mac,11.25,11.5166664123535,29.3792514801025,1020.66821289062,30.5,-8.69999980926514,39.2000007629395,21.2666664123535,-2.08333325386047,23.25,-2.08333325386047,926,106,40,26.0178775787354,295,149,276,149,179,-27.4294670846395
QUE001721_mac,11.25,11.5166664123535,29.3792514801025,1020.66821289062,30.5,-8.69999980926514,39.2000007629395,21.2666664123535,-2.08333325386047,23.25,-2.08333325386047,926,106,40,26.0178775787354,295,149,276,149,179,-27.4294670846395
QUE001728_mac,9.81666660308838,11.2333335876465,28.2244567871094,1041.37878417969,29.6000003814697,-10.1999998092651,39.7999992370605,22.25,-3.63333320617676,22.25,-3.63333320617676,935,104,37,29.5572471618652,303,139,303,139,224,-22.0183486238532
QUE001729_alb,9.8125,11.2416667938232,28.2453937530518,1041.02026367188,29.6000003814697,-10.1999998092651,39.7999992370605,22.25,-3.63333320617676,22.25,-3.63333320617676,937,104,37,29.5638694763184,303,139,303,139,225,-21.8515429524604
QUE001750_alb,7.46250009536743,11.6750001907349,27.7315921783447,1095.35412597656,27.7999992370605,-14.3000001907349,42.0999984741211,19.3166656494141,-6.83333349227905,20.283332824707,-6.83333349227905,819,103,27,40.4525489807129,302,97,301,97,268,-21.4011516314779
QUE001758_alb,7.46250009536743,11.6750001907349,27.7315921783447,1095.35412597656,27.7999992370605,-14.3000001907349,42.0999984741211,19.3166656494141,-6.83333349227905,20.283332824707,-6.83333349227905,819,103,27,40.4525489807129,302,97,301,97,268,-21.4011516314779
QUE001759_mac,7.46250009536743,11.6750001907349,27.7315921783447,1095.35412597656,27.7999992370605,-14.3000001907349,42.0999984741211,19.3166656494141,-6.83333349227905,20.283332824707,-6.83333349227905,819,103,27,40.4525489807129,302,97,301,97,268,-21.4011516314779
QUE001764_alb,7.46250009536743,11.6750001907349,27.7315921783447,1095.35412597656,27.7999992370605,-14.3000001907349,42.0999984741211,19.3166656494141,-6.83333349227905,20.283332824707,-6.83333349227905,819,103,27,40.4525489807129,302,97,301,97,268,-21.4011516314779
QUE001767_mac,7.46250009536743,11.6750001907349,27.7315921783447,1095.35412597656,27.7999992370605,-14.3000001907349,42.0999984741211,19.3166656494141,-6.83333349227905,20.283332824707,-6.83333349227905,819,103,27,40.4525489807129,302,97,301,97,268,-21.4011516314779
QUE001778_mac,7.46250009536743,11.6750001907349,27.7315921783447,1095.35412597656,27.7999992370605,-14.3000001907349,42.0999984741211,19.3166656494141,-6.83333349227905,20.283332824707,-6.83333349227905,819,103,27,40.4525489807129,302,97,301,97,268,-21.4011516314779
QUE001780_mac,9.51666641235352,11.3833332061768,26.847484588623,1125.58129882812,30.2000007629395,-12.1999998092651,42.4000015258789,22.75,-5.16666650772095,22.75,-5.16666650772095,899,118,25,45.5904006958008,339,90,339,90,251,-26.7915309446254
QUE001783_mac,9.51666641235352,11.3833332061768,26.847484588623,1125.58129882812,30.2000007629395,-12.1999998092651,42.4000015258789,22.75,-5.16666650772095,22.75,-5.16666650772095,899,118,25,45.5904006958008,339,90,339,90,251,-26.7915309446254
QUE001789_mac,9.46666622161865,11.4166669845581,26.9897556304932,1123.68579101562,30.1000003814697,-12.1999998092651,42.2999992370605,22.6833324432373,-5.19999980926514,22.6833324432373,-5.19999980926514,898,118,25,45.5204124450684,338,90,338,90,252,-26.6938775510204
QUE001792_mac,9.16666698455811,11.75,27.3255805969238,1136.05639648438,30,-13,43,20.4333343505859,-5.65000009536743,22.5166664123535,-5.65000009536743,849,128,20,51.1333541870117,338,73,338,73,281,-29.7185430463576
QUE001796_mac,9.16666698455811,11.75,27.3255805969238,1136.05639648438,30,-13,43,20.4333343505859,-5.65000009536743,22.5166664123535,-5.65000009536743,849,128,20,51.1333541870117,338,73,338,73,281,-29.7185430463576
QUE001800_mac,9.16666698455811,11.75,27.3255805969238,1136.05639648438,30,-13,43,20.4333343505859,-5.65000009536743,22.5166664123535,-5.65000009536743,849,128,20,51.1333541870117,338,73,338,73,281,-29.7185430463576
QUE001804_mac,9.00416660308838,11.8083333969116,27.5252513885498,1135.96472167969,29.7000007629395,-13.1999998092651,42.9000015258789,22.3333339691162,-5.81666660308838,22.3333339691162,-5.81666660308838,848,128,20,51.1243362426758,339,73,339,73,281,-29.0376569037657
QUE001814_mac,10.7124996185303,11.6416664123535,28.5334968566895,1060.48046875,30.7000007629395,-10.1000003814697,40.8000030517578,22.25,-3.10000014305115,23.2666664123535,-3.10000014305115,944,117,29,37.6885871887207,330,113,316,113,194,-26.1345852895149
QUE001815_alb,10.7124996185303,11.6416664123535,28.5334968566895,1060.48046875,30.7000007629395,-10.1000003814697,40.8000030517578,22.25,-3.10000014305115,23.2666664123535,-3.10000014305115,944,117,29,37.6885871887207,330,113,316,113,194,-26.1345852895149
QUE001816_alb,10.7124996185303,11.6416664123535,28.5334968566895,1060.48046875,30.7000007629395,-10.1000003814697,40.8000030517578,22.25,-3.10000014305115,23.2666664123535,-3.10000014305115,944,117,29,37.6885871887207,330,113,316,113,194,-26.1345852895149
QUE001817_alb,10.7124996185303,11.6416664123535,28.5334968566895,1060.48046875,30.7000007629395,-10.1000003814697,40.8000030517578,22.25,-3.10000014305115,23.2666664123535,-3.10000014305115,944,117,29,37.6885871887207,330,113,316,113,194,-26.1345852895149
QUE001819_mue,10.7124996185303,11.6416664123535,28.5334968566895,1060.48046875,30.7000007629395,-10.1000003814697,40.8000030517578,22.25,-3.10000014305115,23.2666664123535,-3.10000014305115,944,117,29,37.6885871887207,330,113,316,113,194,-26.1345852895149
QUE001820_mac,9.00416660308838,11.8083333969116,27.5252513885498,1135.96472167969,29.7000007629395,-13.1999998092651,42.9000015258789,22.3333339691162,-5.81666660308838,22.3333339691162,-5.81666660308838,852,129,20,51.2025680541992,341,73,341,73,294,-28.9407839866555
QUE001835_mue,13.220832824707,12.5583333969116,32.7893829345703,931.829711914062,32,-6.30000019073486,38.2999992370605,18.0666656494141,1.21666669845581,24.3999996185303,1.21666669845581,1081,127,41,27.1340351104736,335,164,289,164,265,-25.0866250866251
QUE001839_ste,13.220832824707,12.5583333969116,32.7893829345703,931.829711914062,32,-6.30000019073486,38.2999992370605,18.0666656494141,1.21666669845581,24.3999996185303,1.21666669845581,1081,127,41,27.1340351104736,335,164,289,164,265,-25.0866250866251
QUE001840_mue,13.220832824707,12.5583333969116,32.7893829345703,931.829711914062,32,-6.30000019073486,38.2999992370605,18.0666656494141,1.21666669845581,24.3999996185303,1.21666669845581,1081,127,41,27.1340351104736,335,164,289,164,265,-25.0866250866251
QUE001841_alb,13.220832824707,12.5583333969116,32.7893829345703,931.829711914062,32,-6.30000019073486,38.2999992370605,18.0666656494141,1.21666669845581,24.3999996185303,1.21666669845581,1081,127,41,27.1340351104736,335,164,289,164,265,-25.0866250866251
QUE001846_alb,13.220832824707,12.5583333969116,32.7893829345703,931.829711914062,32,-6.30000019073486,38.2999992370605,18.0666656494141,1.21666669845581,24.3999996185303,1.21666669845581,1081,127,41,27.1340351104736,335,164,289,164,265,-25.0866250866251
QUE001857_ste,13.2583332061768,12.5999994277954,32.8125,934.738220214844,32.0999984741211,-6.30000019073486,38.3999977111816,18.1000003814697,1.23333334922791,24.4833335876465,1.23333334922791,1075,127,40,27.40940284729,335,162,289,162,254,-25.6569847856155
QUE001858_alb,13.2583332061768,12.5999994277954,32.8125,934.738220214844,32.0999984741211,-6.30000019073486,38.3999977111816,18.1000003814697,1.23333334922791,24.4833335876465,1.23333334922791,1075,127,40,27.40940284729,335,162,289,162,254,-25.6569847856155
QUE001860_mue,13.2583332061768,12.5999994277954,32.8125,934.738220214844,32.0999984741211,-6.30000019073486,38.3999977111816,18.1000003814697,1.23333334922791,24.4833335876465,1.23333334922791,1075,127,40,27.40940284729,335,162,289,162,254,-25.6569847856155
QUE001862_ste,14.4416666030884,13.0166664123535,33.3760681152344,939.680419921875,33.4000015258789,-5.59999990463257,39,19.25,2.38333320617676,25.716667175293,2.38333320617676,972,131,31,38.3181648254395,334,114,274,114,335,-42.0047732696897
QUE001863_mac,14.4875001907349,13.1416664123535,33.6104011535645,943.959594726562,33.5,-5.59999990463257,39.0999984741211,19.3500003814697,2.36666655540466,25.8166656494141,2.36666655540466,968,131,31,38.2804069519043,333,114,274,114,316,-42.3809523809524
QUE001866_mac,14.4875001907349,13.1416664123535,33.6104011535645,943.959594726562,33.5,-5.59999990463257,39.0999984741211,19.3500003814697,2.36666655540466,25.8166656494141,2.36666655540466,968,131,31,38.2804069519043,333,114,274,114,316,-42.3809523809524
QUE001870_mac,14.4875001907349,13.1416664123535,33.6104011535645,943.959594726562,33.5,-5.59999990463257,39.0999984741211,19.3500003814697,2.36666655540466,25.8166656494141,2.36666655540466,968,131,31,38.2804069519043,333,114,274,114,316,-42.3809523809524
QUE001871_ste,14.4875001907349,13.1416664123535,33.6104011535645,943.959594726562,33.5,-5.59999990463257,39.0999984741211,19.3500003814697,2.36666655540466,25.8166656494141,2.36666655540466,968,131,31,38.2804069519043,333,114,274,114,316,-42.3809523809524
QUE001877_ste,14.4958333969116,13.1416664123535,33.6104011535645,942.929321289062,33.5,-5.59999990463257,39.0999984741211,19.3500003814697,2.40000009536743,25.8166656494141,2.40000009536743,969,131,31,38.2797508239746,334,114,274,114,315,-42.3214285714286
QUE001878_mac,15.5749998092651,12.783332824707,33.464225769043,926.595642089844,34.0999984741211,-4.09999990463257,38.1999969482422,20.3333339691162,3.76666665077209,26.75,3.76666665077209,1019,138,40,33.4750366210938,344,148,264,148,187,-39.3813206424747
QUE001880_mac,15.5249996185303,12.783332824707,33.464225769043,925.474060058594,34.0999984741211,-4.09999990463257,38.1999969482422,20.25,3.73333334922791,26.6833343505859,3.73333334922791,1013,137,40,33.4407691955566,342,147,262,147,185,-39.6305125148987
QUE001882_mac,15.5249996185303,12.783332824707,33.464225769043,925.474060058594,34.0999984741211,-4.09999990463257,38.1999969482422,20.25,3.73333334922791,26.6833343505859,3.73333334922791,1013,137,40,33.4407691955566,342,147,262,147,185,-39.6305125148987
QUE001884_alb,15.5249996185303,12.783332824707,33.464225769043,925.474060058594,34.0999984741211,-4.09999990463257,38.1999969482422,20.25,3.73333334922791,26.6833343505859,3.73333334922791,1013,137,40,33.4407691955566,342,147,262,147,185,-39.6305125148987
QUE001885_alb,15.5541667938232,12.7749996185303,33.4424095153809,923.499938964844,34.0999984741211,-4.09999990463257,38.1999969482422,20.283332824707,3.78333330154419,26.6833343505859,3.78333330154419,1009,137,40,33.6241073608398,341,146,262,146,188,-40.0475341651812
QUE001886_mac,15.1708335876465,13.1416664123535,33.8702735900879,934.929382324219,34.5,-4.30000019073486,38.7999992370605,19.8833332061768,3.48333334922791,26.5833320617676,3.48333334922791,763,124,24,48.4022483825684,295,84,224,84,492,-58.4648884050082
QUE001893_mue,15.2166662216187,13.1666669845581,33.9347076416016,932.124450683594,34.5,-4.30000019073486,38.7999992370605,19.9333324432373,3.55000019073486,26.5833320617676,3.55000019073486,758,124,24,48.6411437988281,295,85,221,85,484,-58.8267246061923
QUE001894_mac,15.2166662216187,13.1666669845581,33.9347076416016,932.124450683594,34.5,-4.30000019073486,38.7999992370605,19.9333324432373,3.55000019073486,26.5833320617676,3.55000019073486,758,124,24,48.6411437988281,295,85,221,85,484,-58.8267246061923
QUE001898_mue,15.2833337783813,13.2333335876465,34.0188522338867,932.96044921875,34.5999984741211,-4.30000019073486,38.8999977111816,20.0499992370605,3.59999990463257,26.6499996185303,3.59999990463257,755,124,24,48.6653518676758,293,85,220,85,471,-59.100758396533
QUE001900_mac,15.2833337783813,13.2333335876465,34.0188522338867,932.96044921875,34.5999984741211,-4.30000019073486,38.8999977111816,20.0499992370605,3.59999990463257,26.6499996185303,3.59999990463257,755,124,24,48.6653518676758,293,85,220,85,471,-59.100758396533
QUE001902_mac,15.2833337783813,13.2333335876465,34.0188522338867,932.96044921875,34.5999984741211,-4.30000019073486,38.8999977111816,20.0499992370605,3.59999990463257,26.6499996185303,3.59999990463257,755,124,24,48.6653518676758,293,85,220,85,471,-59.100758396533
QUE001904_mac,15.9958333969116,12.8083333969116,34.0647163391113,900.354675292969,34.4000015258789,-3.20000004768372,37.6000022888184,20.6666660308838,4.59999990463257,26.8666667938232,4.59999990463257,906,132,33,38.4173049926758,320,119,242,119,342,-48.6685552407932
QUE001907_mac,15.9958333969116,12.8083333969116,34.0647163391113,900.354675292969,34.4000015258789,-3.20000004768372,37.6000022888184,20.6666660308838,4.59999990463257,26.8666667938232,4.59999990463257,906,132,33,38.4173049926758,320,119,242,119,342,-48.6685552407932
QUE001912_mac,16.0083332061768,12.8499994277954,34.1755294799805,900.479248046875,34.4000015258789,-3.20000004768372,37.6000022888184,20.6666660308838,4.61666631698608,26.8833332061768,4.61666631698608,905,133,33,38.6407585144043,323,119,240,119,338,-48.7832484436899
QUE001915_ste,16.7875003814697,12.3583335876465,35.3095245361328,838.939086914062,34,-1,35,16.8666667938232,26.1166667938232,26.8666667938232,6.06666660308838,1290,137,79,19.2227230072021,388,263,268,296,87,-15.9061277705345
QUE001916_mac,16.7875003814697,12.3583335876465,35.3095245361328,838.939086914062,34,-1,35,16.8666667938232,26.1166667938232,26.8666667938232,6.06666660308838,1290,137,79,19.2227230072021,388,263,268,296,87,-15.9061277705345
QUE001918_alb,16.7875003814697,12.3583335876465,35.3095245361328,838.939086914062,34,-1,35,16.8666667938232,26.1166667938232,26.8666667938232,6.06666660308838,1290,137,79,19.2227230072021,388,263,268,296,87,-15.9061277705345
QUE001920_alb,16.7875003814697,12.3583335876465,35.3095245361328,838.939086914062,34,-1,35,16.8666667938232,26.1166667938232,26.8666667938232,6.06666660308838,1290,137,79,19.2227230072021,388,263,268,296,87,-15.9061277705345
QUE001922_mac,16.7875003814697,12.3583335876465,35.3095245361328,838.939086914062,34,-1,35,16.8666667938232,26.1166667938232,26.8666667938232,6.06666660308838,1290,137,79,19.2227230072021,388,263,268,296,87,-15.9061277705345
QUE001923_ste,16.7875003814697,12.3583335876465,35.3095245361328,838.939086914062,34,-1,35,16.8666667938232,26.1166667938232,26.8666667938232,6.06666660308838,1290,137,79,19.2227230072021,388,263,268,296,87,-15.9061277705345
QUE001924_mac,16.7875003814697,12.3583335876465,35.3095245361328,838.939086914062,34,-1,35,16.8666667938232,26.1166667938232,26.8666667938232,6.06666660308838,1290,137,79,19.2227230072021,388,263,268,296,87,-15.9061277705345
QUE001925_ste,16.7875003814697,12.3583335876465,35.3095245361328,838.939086914062,34,-1,35,16.8666667938232,26.1166667938232,26.8666667938232,6.06666660308838,1290,137,79,19.2227230072021,388,263,268,296,87,-15.9061277705345
QUE001927_bic,16.7875003814697,12.3583335876465,35.3095245361328,838.939086914062,34,-1,35,16.8666667938232,26.1166667938232,26.8666667938232,6.06666660308838,1290,137,79,19.2227230072021,388,263,268,296,87,-15.9061277705345
QUE001928_mac,16.7875003814697,12.3583335876465,35.3095245361328,838.939086914062,34,-1,35,16.8666667938232,26.1166667938232,26.8666667938232,6.06666660308838,1290,137,79,19.2227230072021,388,263,268,296,87,-15.9061277705345
QUE001929_mac,13.4750003814697,13.4499998092651,35.2094268798828,904.180969238281,32.2999992370605,-5.90000009536743,38.2000007629395,13.4000005722046,1.79999995231628,24.2666664123535,1.79999995231628,1116,116,56,19.495044708252,333,218,284,218,215,-20.3426124197002
QUE001930_mue,13.4750003814697,13.4499998092651,35.2094268798828,904.180969238281,32.2999992370605,-5.90000009536743,38.2000007629395,13.4000005722046,1.79999995231628,24.2666664123535,1.79999995231628,1116,116,56,19.495044708252,333,218,284,218,215,-20.3426124197002
QUE001932_alb,13.4750003814697,13.4499998092651,35.2094268798828,904.180969238281,32.2999992370605,-5.90000009536743,38.2000007629395,13.4000005722046,1.79999995231628,24.2666664123535,1.79999995231628,1116,116,56,19.495044708252,333,218,284,218,215,-20.3426124197002
QUE001933_mac,13.4750003814697,13.4499998092651,35.2094268798828,904.180969238281,32.2999992370605,-5.90000009536743,38.2000007629395,13.4000005722046,1.79999995231628,24.2666664123535,1.79999995231628,1116,116,56,19.495044708252,333,218,284,218,215,-20.3426124197002
QUE001936_mac,13.4750003814697,13.4499998092651,35.2094268798828,904.180969238281,32.2999992370605,-5.90000009536743,38.2000007629395,13.4000005722046,1.79999995231628,24.2666664123535,1.79999995231628,1116,116,56,19.495044708252,333,218,284,218,215,-20.3426124197002
QUE001937_mac,6.98333311080933,11.1833333969116,25.7680492401123,1155.06262207031,27.7000007629395,-15.6999998092651,43.4000015258789,19.25,-8.14999961853027,20.4500007629395,-8.14999961853027,830,107,22,48.333324432373,319,78,318,78,374,-21.5500945179584
QUE001938_mue,6.98333311080933,11.1833333969116,25.7680492401123,1155.06262207031,27.7000007629395,-15.6999998092651,43.4000015258789,19.25,-8.14999961853027,20.4500007629395,-8.14999961853027,830,107,22,48.333324432373,319,78,318,78,374,-21.5500945179584
QUE001940_mac,6.98333311080933,11.1833333969116,25.7680492401123,1155.06262207031,27.7000007629395,-15.6999998092651,43.4000015258789,19.25,-8.14999961853027,20.4500007629395,-8.14999961853027,830,107,22,48.333324432373,319,78,318,78,374,-21.5500945179584
QUE001943_alb,7.11249971389771,11.2416667938232,25.902458190918,1155.26879882812,27.7999992370605,-15.6000003814697,43.4000015258789,20.5833339691162,-8.03333377838135,20.5833339691162,-8.03333377838135,823,106,22,48.2686729431152,315,78,315,78,342,-22.4316682375118
QUE001947_mue,7.11249971389771,11.2416667938232,25.902458190918,1155.26879882812,27.7999992370605,-15.6000003814697,43.4000015258789,20.5833339691162,-8.03333377838135,20.5833339691162,-8.03333377838135,823,106,22,48.2686729431152,315,78,315,78,342,-22.4316682375118
QUE001951_mac,1.97500002384186,11.6666669845581,23.4270401000977,1346.26843261719,24.7000007629395,-25.1000003814697,49.8000030517578,17.466667175293,-13.1666669845581,17.466667175293,-15.8833332061768,630,104,16,57.2047004699707,278,64,278,70,339,-23.4507897934386
QUE001955_mac,1.97500002384186,11.6666669845581,23.4270401000977,1346.26843261719,24.7000007629395,-25.1000003814697,49.8000030517578,17.466667175293,-13.1666669845581,17.466667175293,-15.8833332061768,630,104,16,57.2047004699707,278,64,278,70,339,-23.4507897934386
QUE001959_mac,1.97500002384186,11.6666669845581,23.4270401000977,1346.26843261719,24.7000007629395,-25.1000003814697,49.8000030517578,17.466667175293,-13.1666669845581,17.466667175293,-15.8833332061768,630,104,16,57.2047004699707,278,64,278,70,339,-23.4507897934386
QUE001960_mac,2.44166660308838,11.7166662216187,24.1083679199219,1331.26538085938,25.6000003814697,-23,48.5999984741211,15.4166669845581,-12.7166662216187,17.8333339691162,-14.9499998092651,501,88,18,55.9017181396484,227,62,221,64,374,-42.2145328719723
QUE001963_mac,2.44166660308838,11.7166662216187,24.1083679199219,1331.26538085938,25.6000003814697,-23,48.5999984741211,15.4166669845581,-12.7166662216187,17.8333339691162,-14.9499998092651,501,88,18,55.9017181396484,227,62,221,64,374,-42.2145328719723
QUE001969_mac,2.44166660308838,11.7166662216187,24.1083679199219,1331.26538085938,25.6000003814697,-23,48.5999984741211,15.4166669845581,-12.7166662216187,17.8333339691162,-14.9499998092651,501,88,18,55.9017181396484,227,62,221,64,374,-42.2145328719723
QUE001971_mac,2.78749990463257,11.3416662216187,22.7744293212891,1391.87927246094,26.6000003814697,-23.2000007629395,49.8000030517578,18.966667175293,-15.4166669845581,18.966667175293,-15.4166669845581,534,92,15,58.9322547912598,249,55,249,55,236,-41.5115005476451
QUE001974_mac,2.78749990463257,11.3416662216187,22.7744293212891,1391.87927246094,26.6000003814697,-23.2000007629395,49.8000030517578,18.966667175293,-15.4166669845581,18.966667175293,-15.4166669845581,534,92,15,58.9322547912598,249,55,249,55,236,-41.5115005476451
