ind_ID,sppcode,mac1_frac,mac2_frac,lat.x,long.x,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elev,moist_index,long.y,lat.y,lat.x.x,long.x.x,lat.y.y,long.y.y,ffd,caco3_r,cec7_r,ec_r,gypsum_r,ph1to1h2o_r,claytotal_r,sandtotal_r,silttotal_r,dbthirdbar_r,lep_r,om_r,ksat_r,awc_r,pondfreqcl_dc,flodfreqcl_dc,drclassdcd,aws0100wta,total_aws,site,lat,long
QUE002085_mac,mac,0.189445,0.810515,38.7362,-86.41257,12.1041669845581,12.5249996185303,33.5790901184082,932.551391601562,30.6000003814697,-6.69999980926514,37.2999992370605,11.8000001907349,0.100000061094761,23.25,0.100000061094761,1162,125,73,17.4110736846924,346,238,316,238,179,-7.77777777777778,-86.41257,38.7362,38.7362,-86.41257,38.7362,-86.41257,151,0,19.17,0,0,5.41,32.04,20.42,47.53,1.46,4.17,1.27,6.11,0.15,None,None,Well drained,11.52,11.52,SpringMillIN,38.7362,-86.41257
QUE002105_mac,mac,0.977299,1e-05,40.45916,-85.50807,9.94999980926514,11,29.0237464904785,990.993530273438,28.7999992370605,-9.10000038146973,37.9000015258789,19.6166667938232,-2.83333349227905,21.716667175293,-2.83333349227905,969,105,51,22.11159324646,305,177,295,177,278,-13.2497761862131,-85.50807,40.45916,40.45916,-85.50807,40.45916,-85.50807,147,10.97,18.5,0,0,7.03,36.62,23.56,39.83,1.67,3.48,0.6,1.23,0.1,None,None,Moderately well drained,10.78,14,TaylorIN,40.45916,-85.50807
QUE002129_mac,mac,0.013723,0.986237,41.9623302,-73.313005,8.23333358764648,12.1666669845581,31.6840286254883,953.162963867188,27.5,-10.8999996185303,38.4000015258789,17.5833339691162,-2.79999995231628,19.7000007629395,-3.86666655540466,1179,110,77,9.38435077667236,319,257,317,260,221,12.6074498567335,-73.313005,41.9623302,41.9623302,-73.313005,41.9623302,-73.313005,129,0,4.24,0,0,6.35,6.35,44.49,49.16,1.32,1.5,0.88,17.09,0.17,None,Frequent,Poorly drained,16.93,27.27,LitchfieldCT,41.9623302,-73.313005
QUE002154_mac,mac,0.941054,0.034725,44.4006814,-73.23757,7.45000028610229,10.6999998092651,27.0202026367188,1028.44323730469,27.2000007629395,-12.3999996185303,39.5999984741211,18.9500007629395,-4.79999971389771,19.8333339691162,-5.53333330154419,841,97,41,24.1845932006836,268,142,264,147,37,-15.1362260343088,-73.23757,44.4006814,44.4006814,-73.23757,44.4006814,-73.23757,135,0,25.53,0,0,7.05,72.52,8.68,18.8,1.37,4.5,1.29,0.77,0.11,None,None,Moderately well drained,10.71,16.32,BurlingtonVT,44.4006814,-73.23757
QUE002187_mac,mac,0.87982,0.093087,38.51089,-90.55987,12.5916662216187,11.7666664123535,31.2943248748779,946.505126953125,31.1000003814697,-6.5,37.5999984741211,12.4333333969116,0.316666692495346,23.8666667938232,0.316666692495346,982,107,51,19.3490200042725,292,182,263,182,210,-26.9345238095238,-90.55987,38.51089,38.51089,-90.55987,38.51089,-90.55987,190,0,22.74,1,0,5.68,29.09,4.53,66.38,1.29,3.99,1.05,5.1,0.19,None,None,Well drained,19.36,38.36,EurekaMO,38.51089,-90.55987
QUE002251_mac,mac,0.137165,0.862795,38.98007,-94.8052,12.625,11.75,29.5969772338867,1011.18627929688,32,-7.69999980926514,39.7000007629395,22.4500007629395,-0.383333325386047,24.75,-0.383333325386047,1006,134,31,43.2202186584473,366,105,325,105,287,-31.3310580204778,-94.8052,38.98007,38.98007,-94.8052,38.98007,-94.8052,182,0,23.29,0.1,0,6.7,28.88,15.42,55.7,1.38,4.09,1.76,3.66,0.21,None,None,Somewhat excessively drained,8.83,8.83,ShawneeMissionKS,38.98007,-94.8052
QUE002302_mac,mac,0.361776,0.638179,39.10339,-96.59616,12.4833335876465,12.8666667938232,31.1541557312012,1033.29858398438,32.7000007629395,-8.60000038146973,41.3000030517578,22.466667175293,-0.73333340883255,24.9333324432373,-0.73333340883255,886,134,22,51.562572479248,363,72,321,72,353,-42.9123711340206,-96.59616,39.10339,39.10339,-96.59616,39.10339,-96.59616,153,0,34.98,0.33,0,6.66,43.9,2.83,53.27,1.34,6.76,1.57,1.23,0.15,None,None,Well drained,15.08,30.56,KonzaKS,39.10339,-96.59616
QUE002304_mac,mac,0.561388,0.438572,39.10791,-96.60469,12.5166664123535,12.9333333969116,31.3155765533447,1033.88793945312,32.7000007629395,-8.60000038146973,41.3000030517578,22.5166664123535,-0.716666758060455,24.9500007629395,-0.716666758060455,888,134,22,51.6679382324219,365,72,321,72,341,-42.8571428571429,-96.60469,39.10791,39.10791,-96.60469,39.10791,-96.60469,153,6.13,24.72,0.32,0,7.72,41.13,7.76,51.11,1.34,4.82,2.37,0.98,0.16,None,None,Well drained,9.45,10.42,KonzaKS,39.10791,-96.60469
QUE002336_mac,mac,0.782982,0.216978,42.30836,-83.75671,9.10833358764648,10.466667175293,27.9857406616211,999.672302246094,28.2999992370605,-9.10000038146973,37.4000015258789,21.1333332061768,-2.28333330154419,21.1333332061768,-3.56666660308838,846,86,46,18.9387168884277,248,160,248,161,253,-24.2614145031334,-83.75671,42.30836,42.30836,-83.75671,42.30836,-83.75671,129,3.15,19.31,0,0,7.05,23.94,50.91,25.15,1.5,3.04,1.64,21.56,0.15,Frequent,None,Poorly drained,14.8,17.86,AnnArborMI,42.30836,-83.75671
QUE002367_mac,mac,0.99995,1e-05,43.01685,-90.11481,7.31666660308838,11.466667175293,27.301586151123,1098.890625,27.7000007629395,-14.3000001907349,42,20.1833343505859,-7.01666641235352,20.1833343505859,-7.01666641235352,839,104,28,40.1388816833496,307,99,307,99,343,-19.6360153256705,-90.11481,43.01685,43.01685,-90.11481,43.01685,-90.11481,125,0.27,20.24,0,0,6.91,25.29,24.42,50.29,1.35,2.37,1.93,16.08,0.16,None,None,Well drained,12.68,16.9,DodgevilleWI,43.01685,-90.11481
QUE002400_mac,mac,0.991384,1e-05,43.01607,-88.43513,7.84583330154419,10.9916667938232,26.9403591156006,1072.98962402344,28,-12.8000001907349,40.7999992370605,19.5666656494141,-6.06666660308838,20.5666675567627,-6.06666660308838,845,103,28,37.2551956176758,302,106,300,106,285,-20.8059981255858,-88.43513,43.01607,43.01607,-88.43513,43.01607,-88.43513,138,7.87,8.97,0.1,0,7.53,10.92,69.87,19.21,1.55,1.15,0.6,164.71,0.09,None,None,Somewhat excessively drained,9.33,17.04,OttawaWI,43.01607,-88.43513
QUE002424_mac,mac,0.99995,1e-05,44.36388,-93.93543,7.19583320617676,11.8083333969116,26.1246318817139,1205.03198242188,28.7999992370605,-16.3999996185303,45.1999969482422,21.25,-8.53333377838135,21.25,-8.53333377838135,747,116,14,54.1891326904297,320,58,320,58,235,-32.2756119673617,-93.93543,44.36388,44.36388,-93.93543,44.36388,-93.93543,137,5.21,11.26,0,0,7.03,17.39,55.95,26.66,1.49,2.98,1.05,68.74,0.13,None,None,Well drained,13.13,18.99,OttawaBluffsMN,44.36388,-93.93543
QUE002471_mac,mac,0.548871,0.44533,40.73122,-83.09328,9.70416641235352,11.158332824707,30.0763702392578,968.29150390625,28.5,-8.60000038146973,37.0999984741211,19.0833339691162,-1.46666669845581,21.216667175293,-2.66666674613953,944,105,46,24.4650363922119,309,169,295,171,290,-16.6077738515901,-83.09328,40.73122,40.73122,-83.09328,40.73122,-83.09328,147,3,21.48,0,0,6.71,36.41,18.91,44.68,1.58,3.81,0.8,2.81,0.14,None,None,Somewhat poorly drained,14.68,18.52,DaughmerOH,40.73122,-83.09328
QUE002480_mac,mac,0.740863,0.259097,41.55069,-84.35969,9.20833301544189,11.6333332061768,30.1381702423096,1001.69134521484,28.7999992370605,-9.80000019073486,38.5999984741211,19.1000003814697,-3.63333344459534,21.1166667938232,-3.63333344459534,874,91,42,22.5368061065674,268,152,264,152,227,-20.1826484018265,-84.35969,41.55069,41.55069,-84.35969,41.55069,-84.35969,146,1.54,19.92,0.18,0,7.04,35,14,51,1.56,4.59,2.24,0.05,0.12,Frequent,None,Poorly drained,12,23.33,GollWoodsOH,41.55069,-84.35969
QUE002579_mac,mac,0.990409,1e-05,43.81684,-103.25005,8.20416641235352,15.2916660308838,37.0258293151855,952.185180664062,29.7999992370605,-11.5,41.2999992370605,17.466667175293,-3.11666679382324,20.2666664123535,-3.11666679382324,439,80,8,70.7021636962891,224,28,186,28,1119,-71.3259307642064,-103.25005,43.81684,43.81684,-103.25005,43.81684,-103.25005,125,4.49,17.33,0.84,0.24,7.54,21.18,40.37,38.45,1.39,2.43,0.9,7.44,0.17,None,None,Well drained,14.72,20.72,CusterSD,43.81684,-103.25005
QUE002364_mac,mac,0.950164,0.049786,43.01643,-90.11418,7.42083311080933,11.5083332061768,27.4007930755615,1098.25158691406,27.7999992370605,-14.1999998092651,42,20.2999992370605,-6.90000009536743,20.2999992370605,-6.90000009536743,836,103,28,39.9353637695312,306,99,306,99,316,-20,-90.11418,43.01643,43.01643,-90.11418,43.01643,-90.11418,125,0,22.6,0,0,6.27,28.5,7.5,64,1.38,3.92,0.86,9,0.2,None,None,Well drained,19.89,24.57,DodgevilleWI,43.01643,-90.11418
QUE002369_mac,mac,0.858671,0.134601,43.02128,-90.11695,7.34583330154419,11.4583330154419,27.2817459106445,1097.57263183594,27.7000007629395,-14.3000001907349,42,20.2000007629395,-6.96666669845581,20.2000007629395,-6.96666669845581,839,103,28,40.1253700256348,307,99,307,99,339,-19.6360153256705,-90.11695,43.02128,43.02128,-90.11695,43.02128,-90.11695,134,0,28.73,0,0,6.54,39.05,10.08,50.87,1.35,5.48,0.62,4.94,0.17,None,None,Well drained,14.7,14.93,DodgevilleWI,43.02128,-90.11695
QUE002371_mac,mac,0.99995,1e-05,43.02073,-90.11771,7.34583330154419,11.4583330154419,27.2817459106445,1097.57263183594,27.7000007629395,-14.3000001907349,42,20.2000007629395,-6.96666669845581,20.2000007629395,-6.96666669845581,839,103,28,40.1253700256348,307,99,307,99,339,-19.6360153256705,-90.11771,43.02073,43.02073,-90.11771,43.02073,-90.11771,125,8.57,22.06,NA,0,7.03,26.34,22.49,51.16,1.32,2.48,2.92,16.2,0.19,None,None,Somewhat excessively drained,7.05,7.05,DodgevilleWI,43.02073,-90.11771
QUE002373_mac,mac,0.997026,0.002934,43.0193,-90.11692,7.34583330154419,11.4583330154419,27.2817459106445,1097.57263183594,27.7000007629395,-14.3000001907349,42,20.2000007629395,-6.96666669845581,20.2000007629395,-6.96666669845581,839,103,28,40.1253700256348,307,99,307,99,339,-19.6360153256705,-90.11692,43.0193,43.0193,-90.11692,43.0193,-90.11692,125,8.57,22.06,NA,0,7.03,26.34,22.49,51.16,1.32,2.48,2.92,16.2,0.19,None,None,Somewhat excessively drained,7.05,7.05,DodgevilleWI,43.0193,-90.11692
QUE002374_mac,mac,0.956003,0.043957,43.01828,-90.11701,7.34583330154419,11.4583330154419,27.2817459106445,1097.57263183594,27.7000007629395,-14.3000001907349,42,20.2000007629395,-6.96666669845581,20.2000007629395,-6.96666669845581,839,103,28,40.1253700256348,307,99,307,99,339,-19.6360153256705,-90.11701,43.01828,43.01828,-90.11701,43.01828,-90.11701,125,0.27,20.24,0,0,6.91,25.29,24.42,50.29,1.35,2.37,1.93,16.08,0.16,None,None,Well drained,12.68,16.9,DodgevilleWI,43.01828,-90.11701
QUE001610_mac,mac,0.880815,0.108306,41.81347,-88.06293,9.79166698455811,11.25,28.2663307189941,1040.49340820312,29.6000003814697,-10.1999998092651,39.7999992370605,22.216667175293,-3.63333320617676,22.216667175293,-3.63333320617676,938,104,37,29.6130676269531,303,139,303,139,224,-21.6374269005848,-88.06293,41.81347,41.81347,-88.06293,41.81347,-88.06293,143,4.3,15.77,0,0,7.11,35.58,11.64,52.78,1.57,2.72,0.64,3.07,0.13,None,None,Moderately well drained,13.16,17.84,MortonArbIL,41.81347,-88.06293
QUE001796_mac,mac,0.994371,1e-05,42.03033,-93.632,9.16666698455811,11.75,27.3255805969238,1136.05639648438,30,-13,43,20.4333343505859,-5.65000009536743,22.5166664123535,-5.65000009536743,849,128,20,51.1333541870117,338,73,338,73,281,-29.7185430463576,-93.632,42.03033,42.03033,-93.632,42.03033,-93.632,136,0,29.16,0,0,6.57,24.87,34.42,40.71,1.48,4.46,4.66,7,0.2,None,Frequent,Moderately well drained,20.08,29.73,AmesIA,42.03033,-93.632
QUE001878_mac,mac,0.467108,0.532852,36.2107,-95.89476,15.5749998092651,12.783332824707,33.464225769043,926.595642089844,34.0999984741211,-4.09999990463257,38.1999969482422,20.3333339691162,3.76666665077209,26.75,3.76666665077209,1019,138,40,33.4750366210938,344,148,264,148,187,-39.3813206424747,-95.89476,36.2107,36.2107,-95.89476,36.2107,-95.89476,191,0,16.54,1,0,5.8,30.88,7.89,61.23,1.44,3.24,1.47,2.56,0.19,None,Occasional,Somewhat poorly drained,18.64,36.39,TulsaOK,36.2107,-95.89476
QUE001900_mac,mac,0.947706,0.045153,35.43874,-98.35495,15.2833337783813,13.2333335876465,34.0188522338867,932.96044921875,34.5999984741211,-4.30000019073486,38.8999977111816,20.0499992370605,3.59999990463257,26.6499996185303,3.59999990463257,755,124,24,48.6653518676758,293,85,220,85,471,-59.100758396533,-98.35495,35.43874,35.43874,-98.35495,35.43874,-98.35495,193,0,8.5,0,0,6.5,14,66.1,19.9,1.47,1.5,0.75,28.22,0.15,None,None,Well drained,14.44,26.18,HintonOK,35.43874,-98.35495
QUE001904_mac,mac,0.483756,0.50661,35.17705,-97.44921,15.9958333969116,12.8083333969116,34.0647163391113,900.354675292969,34.4000015258789,-3.20000004768372,37.6000022888184,20.6666660308838,4.59999990463257,26.8666667938232,4.59999990463257,906,132,33,38.4173049926758,320,119,242,119,342,-48.6685552407932,-97.44921,35.17705,35.17705,-97.44921,35.17705,-97.44921,195,0,25.9,0,0,8.1,43.93,7.43,48.64,1.46,6.66,1.16,4.37,0.15,None,Occasional,Somewhat poorly drained,14.9,30.21,NormanOK,35.17705,-97.44921
QUE001912_mac,mac,0.039076,0.960884,35.17722,-97.45003,16.0083332061768,12.8499994277954,34.1755294799805,900.479248046875,34.4000015258789,-3.20000004768372,37.6000022888184,20.6666660308838,4.61666631698608,26.8833332061768,4.61666631698608,905,133,33,38.6407585144043,323,119,240,119,338,-48.7832484436899,-97.45003,35.17722,35.17722,-97.45003,35.17722,-97.45003,195,0,25.9,0,0,8.1,43.93,7.43,48.64,1.46,6.66,1.16,4.37,0.15,None,Occasional,Somewhat poorly drained,14.9,30.21,NormanOK,35.17722,-97.45003
QUE001924_mac,mac,1e-05,0.99995,34.80377,-92.32698,16.7875003814697,12.3583335876465,35.3095245361328,838.939086914062,34,-1,35,16.8666667938232,26.1166667938232,26.8666667938232,6.06666660308838,1290,137,79,19.2227230072021,388,263,268,296,87,-15.9061277705345,-92.32698,34.80377,34.80377,-92.32698,34.80377,-92.32698,205,0,35,0,0,6.3,68.5,1.8,29.7,1.3,15.58,0.87,0.21,0.15,None,Rare,Poorly drained,15,22.95,LittleRockAR,34.80377,-92.32698
QUE001928_mac,mac,1e-05,0.99995,34.80445,-92.32612,16.7875003814697,12.3583335876465,35.3095245361328,838.939086914062,34,-1,35,16.8666667938232,26.1166667938232,26.8666667938232,6.06666660308838,1290,137,79,19.2227230072021,388,263,268,296,87,-15.9061277705345,-92.32612,34.80445,34.80445,-92.32612,34.80445,-92.32612,205,0,35,0,0,6.3,68.5,1.8,29.7,1.3,15.58,0.87,0.21,0.15,None,Rare,Poorly drained,15,22.95,LittleRockAR,34.80445,-92.32612
QUE001929_mac,mac,0.291314,0.708646,37.1574,-91.36496,13.4750003814697,13.4499998092651,35.2094268798828,904.180969238281,32.2999992370605,-5.90000009536743,38.2000007629395,13.4000005722046,1.79999995231628,24.2666664123535,1.79999995231628,1116,116,56,19.495044708252,333,218,284,218,215,-20.3426124197002,-91.36496,37.1574,37.1574,-91.36496,37.1574,-91.36496,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,Frequent,Excessively drained,1,2,EminenceMO,37.1574,-91.36496
QUE001936_mac,mac,0.072146,0.927814,37.15758,-91.36513,13.4750003814697,13.4499998092651,35.2094268798828,904.180969238281,32.2999992370605,-5.90000009536743,38.2000007629395,13.4000005722046,1.79999995231628,24.2666664123535,1.79999995231628,1116,116,56,19.495044708252,333,218,284,218,215,-20.3426124197002,-91.36513,37.15758,37.15758,-91.36513,37.15758,-91.36513,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,Frequent,Excessively drained,1,2,EminenceMO,37.15758,-91.36513
QUE001959_mac,mac,0.961563,0.038005,49.71187,-95.24456,1.97500002384186,11.6666669845581,23.4270401000977,1346.26843261719,24.7000007629395,-25.1000003814697,49.8000030517578,17.466667175293,-13.1666669845581,17.466667175293,-15.8833332061768,630,104,16,57.2047004699707,278,64,278,70,339,-23.4507897934386,-95.24456,49.71187,49.71187,-95.24456,49.71187,-95.24456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WhiteshellMB,49.71187,-95.24456
QUE001969_mac,mac,0.99995,1e-05,49.76055,-99.15844,2.44166660308838,11.7166662216187,24.1083679199219,1331.26538085938,25.6000003814697,-23,48.5999984741211,15.4166669845581,-12.7166662216187,17.8333339691162,-14.9499998092651,501,88,18,55.9017181396484,227,62,221,64,374,-42.2145328719723,-99.15844,49.76055,49.76055,-99.15844,49.76055,-99.15844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SpruceWoodsMB,49.76055,-99.15844
QUE001980_mac,mac,0.99995,1e-05,46.02383,-91.14557,4.44166660308838,12.3333330154419,27.5913486480713,1151.14135742188,25.6000003814697,-19.1000003814697,44.7000007629395,16.783332824707,-10.6166667938232,17.8333339691162,-10.6166667938232,822,112,21,49.2792625427246,333,82,320,82,426,-11.2311015118791,-91.14557,46.02383,46.02383,-91.14557,46.02383,-91.14557,103,0,6.63,0,0,5.44,6.96,64.64,28.4,1.55,0.53,0.85,11.65,0.13,None,None,Well drained,12.3,20.55,RoundLakeWI,46.02383,-91.14557
QUE001985_mac,mac,0.992274,1e-05,46.0244,-91.12945,4.42916679382324,12.3249998092651,27.5727062225342,1150.42175292969,25.6000003814697,-19.1000003814697,44.7000007629395,16.783332824707,-10.6000003814697,17.8166675567627,-10.6000003814697,825,112,21,49.1050148010254,333,82,322,82,433,-10.8108108108108,-91.12945,46.0244,46.0244,-91.12945,46.0244,-91.12945,103,0,115.4,0,0,5.46,3.49,77.99,18.52,1.59,0.21,3.26,61.26,0.09,None,None,Somewhat poorly drained,9.58,17.58,RoundLakeWI,46.0244,-91.12945
QUE002058_mac,mac,0.782124,0.205367,38.963586,-98.58906,12.5916662216187,14.2833337783813,33.4504318237305,1031.81616210938,34.0999984741211,-8.60000038146973,42.6999969482422,22.5833320617676,-0.333333343267441,25.2333335876465,-0.333333343267441,667,99,15,51.9121742248535,271,55,252,55,474,-61.400462962963,-98.58906,38.963586,38.963586,-98.58906,38.963586,-98.58906,158,5,20.57,0.71,0,7.86,25.31,12.43,62.26,1.36,3.44,2.14,6.66,0.22,None,Frequent,Well drained,21.27,42.42,MinookaKS,38.963586,-98.58906
QUE002068_mac,mac,0.125618,0.874342,38.842944,-97.588909,13.0874996185303,13.0583333969116,31.2400321960449,1040.29309082031,34.0999984741211,-7.69999980926514,41.7999992370605,23.2166652679443,0,25.8333320617676,0,753,113,20,51.8019638061523,317,69,282,69,373,-55.2052349791791,-97.588909,38.842944,38.842944,-97.588909,38.842944,-97.588909,162,8.25,7.1,0.43,0,8.12,11.3,38.15,50.55,1.45,0.84,1.14,9,0.19,None,Rare,Well drained,18.36,32.16,SalinaKS,38.842944,-97.588909
QUE002069_mac,mac,0.087699,0.912253,38.842944,-97.588909,13.0874996185303,13.0583333969116,31.2400321960449,1040.29309082031,34.0999984741211,-7.69999980926514,41.7999992370605,23.2166652679443,0,25.8333320617676,0,753,113,20,51.8019638061523,317,69,282,69,373,-55.2052349791791,-97.588909,38.842944,38.842944,-97.588909,38.842944,-97.588909,162,8.25,7.1,0.43,0,8.12,11.3,38.15,50.55,1.45,0.84,1.14,9,0.19,None,Rare,Well drained,18.36,32.16,SalinaKS,38.842944,-97.588909
QUE002072_mac,mac,0.114379,0.885581,39.839311,-88.367745,11.2208337783813,11.3249998092651,29.3393783569336,1015.76538085938,30.2000007629395,-8.39999961853027,38.5999984741211,21.2666664123535,-2.01666665077209,23.1333332061768,-2.01666665077209,1011,116,49,24.1338939666748,318,178,311,178,203,-17.2667757774141,-88.367745,39.839311,39.839311,-88.367745,39.839311,-88.367445,157,0,24.96,1,0,6.73,30.75,9.65,59.6,1.37,4.45,1.79,9.17,0.18,Frequent,Frequent,Poorly drained,17.75,28.45,ChickenbristleIL,39.839311,-88.367745
QUE002073_mac,mac,0.171873,0.828087,39.839311,-88.367745,11.2208337783813,11.3249998092651,29.3393783569336,1015.76538085938,30.2000007629395,-8.39999961853027,38.5999984741211,21.2666664123535,-2.01666665077209,23.1333332061768,-2.01666665077209,1011,116,49,24.1338939666748,318,178,311,178,203,-17.2667757774141,-88.367745,39.839311,39.839311,-88.367745,39.839311,-88.367445,157,0,24.96,1,0,6.73,30.75,9.65,59.6,1.37,4.45,1.79,9.17,0.18,Frequent,Frequent,Poorly drained,17.75,28.45,ChickenbristleIL,39.839311,-88.367745
QUE002076_mac,mac,0.135271,0.864689,39.839311,-88.367745,11.2208337783813,11.3249998092651,29.3393783569336,1015.76538085938,30.2000007629395,-8.39999961853027,38.5999984741211,21.2666664123535,-2.01666665077209,23.1333332061768,-2.01666665077209,1011,116,49,24.1338939666748,318,178,311,178,203,-17.2667757774141,-88.367745,39.839311,39.839311,-88.367745,39.839311,-88.367445,157,0,24.96,1,0,6.73,30.75,9.65,59.6,1.37,4.45,1.79,9.17,0.18,Frequent,Frequent,Poorly drained,17.75,28.45,ChickenbristleIL,39.839311,-88.367745
QUE002083_mac,mac,1e-05,0.99995,37.51651,-89.44542,13.7666664123535,11.8333330154419,31.8957767486572,937.245300292969,32,-5.09999990463257,37.0999984741211,13.6999998092651,20.3166675567627,24.8999996185303,1.63333332538605,1172,123,73,17.0490226745605,355,255,289,257,108,-14.2648134601317,-89.44542,37.51651,37.51651,-89.44542,37.51651,-89.44542,174,0,51.7,0,0,4.72,66.45,2.45,31.1,1.4,17,2.1,0.28,0.12,Occasional,Occasional,Poorly drained,12,24.36,ShawneeIL,37.51651,-89.44542
QUE002084_mac,mac,1e-05,0.99995,37.51726,-89.44584,13.7583332061768,11.783332824707,31.7610054016113,936.295471191406,32,-5.09999990463257,37.0999984741211,13.6833333969116,20.3166675567627,24.8666667938232,1.61666667461395,1174,123,73,16.9792137145996,355,256,291,257,112,-14.1185076810534,-89.44584,37.51726,37.51726,-89.44584,37.51726,-89.44584,174,0,51.7,0,0,4.72,66.45,2.45,31.1,1.4,17,2.1,0.28,0.12,Occasional,Occasional,Poorly drained,12,24.36,ShawneeIL,37.51726,-89.44584
QUE002087_mac,mac,0.055293,0.944667,38.73603,-86.41255,12.1041669845581,12.5249996185303,33.5790901184082,932.551391601562,30.6000003814697,-6.69999980926514,37.2999992370605,11.8000001907349,0.100000061094761,23.25,0.100000061094761,1162,125,73,17.4110736846924,346,238,316,238,179,-7.77777777777778,-86.41255,38.73603,38.73603,-86.41255,38.73603,-86.41255,151,0,19.17,0,0,5.41,32.04,20.42,47.53,1.46,4.17,1.27,6.11,0.15,None,None,Well drained,11.52,11.52,SpringMillIN,38.73603,-86.41255
QUE002096_mac,mac,0.008624,0.991336,38.73833,-86.41346,12.1041669845581,12.5249996185303,33.5790901184082,932.551391601562,30.6000003814697,-6.69999980926514,37.2999992370605,11.8000001907349,0.100000061094761,23.25,0.100000061094761,1162,125,73,17.4110736846924,346,238,316,238,179,-7.77777777777778,-86.41346,38.73833,38.73833,-86.41346,38.73833,-86.41346,154,0,19.81,0,0,5.21,41.64,4.11,54.25,1.48,5.03,0.65,6.4,0.16,None,None,Well drained,16.04,27.09,SpringMillIN,38.73833,-86.41346
QUE002110_mac,mac,0.802569,0.176912,41.53273,-87.2948,9.81666660308838,10.8833332061768,28.0498275756836,1015.61968994141,29.1000003814697,-9.69999980926514,38.7999992370605,15.0500001907349,-3.29999995231628,21.9166660308838,-3.29999995231628,962,109,38,27.0682125091553,302,149,297,149,201,-16.3478260869565,-87.2948,41.53273,41.53273,-87.2948,41.53273,-87.2948,154,6.7,14.11,0,0,6.63,32.07,14.01,53.92,1.51,2.94,0.81,4.11,0.15,None,None,Somewhat poorly drained,14.45,18.67,HobartIN,41.53273,-87.2948
QUE002114_mac,mac,0.916349,0.083611,41.53403,-87.29146,9.8125,10.875,28.0283508300781,1015.1357421875,29.1000003814697,-9.69999980926514,38.7999992370605,15.0333337783813,-3.29999995231628,21.8999996185303,-3.29999995231628,963,110,38,27.1029758453369,302,149,298,149,201,-16.1879895561358,-87.29146,41.53403,41.53403,-87.29146,41.53403,-87.29146,154,6.7,14.11,0,0,6.63,32.07,14.01,53.92,1.51,2.94,0.81,4.11,0.15,None,None,Somewhat poorly drained,14.45,18.67,HobartIN,41.53403,-87.29146
QUE002119_mac,mac,0.887287,0.107574,41.53239,-87.29708,9.81666660308838,10.8833332061768,28.0498275756836,1015.61968994141,29.1000003814697,-9.69999980926514,38.7999992370605,15.0500001907349,-3.29999995231628,21.9166660308838,-3.29999995231628,962,109,38,27.0682125091553,302,149,297,149,201,-16.3478260869565,-87.29708,41.53239,41.53239,-87.29708,41.53239,-87.29708,154,6.7,14.11,0,0,6.63,32.07,14.01,53.92,1.51,2.94,0.81,4.11,0.15,None,None,Somewhat poorly drained,14.45,18.67,HobartIN,41.53239,-87.29708
QUE002135_mac,mac,0.95219,1e-05,42.910269,-73.219522,7.59583330154419,12.1750001907349,30.5904521942139,1001.45227050781,27.5,-12.3000001907349,39.7999992370605,19.5666675567627,-4.05000019073486,19.5666675567627,-5.28333330154419,1032,106,61,15.5298137664795,298,203,298,210,184,1.77514792899408,-73.219522,42.910269,42.910269,-73.219522,42.910269,-73.219522,130,0,0.1,0,0,5.24,0.78,86.95,12.27,1.45,0.08,4.24,100,0.09,None,None,Excessively drained,8.4,10.9,BenningtonVT,42.910269,-73.219522
QUE002136_mac,mac,0.967661,1e-05,42.909897,-73.218712,7.59583330154419,12.1750001907349,30.5904521942139,1001.45227050781,27.5,-12.3000001907349,39.7999992370605,19.5666675567627,-4.05000019073486,19.5666675567627,-5.28333330154419,1032,106,61,15.5298137664795,298,203,298,210,184,1.77514792899408,-73.218712,42.909897,42.909897,-73.218712,42.909897,-73.218712,130,0,0.1,0,0,5.24,0.78,86.95,12.27,1.45,0.08,4.24,100,0.09,None,None,Excessively drained,8.4,10.9,BenningtonVT,42.909897,-73.218712
QUE002148_mac,mac,0.90315,0.067224,44.2343287,-73.243211,7.46250009536743,11.3083333969116,27.9218120574951,1040.62512207031,27.6000003814697,-12.8999996185303,40.5,18.8999996185303,-4.81666660308838,19.9333343505859,-5.81666660308838,865,100,44,22.4793796539307,271,151,267,156,37,-13.4134134134134,-73.243211,44.2343287,44.2343287,-73.243211,44.2343287,-73.243211,135,0,28.52,0,0,6.51,72.75,8.12,19.13,1.37,4.5,2.55,1.09,0.11,None,None,Very poorly drained,11.65,17.75,FerrisburghVT,44.2343287,-73.243211
