JCB-68_S37_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.5	0.75	0.25	1.5	2.25	2.25	3.5	4.5	7.25	8.75	14.5	18.25	28.25	35.25	44.5	70.25	93.75	119.5	156.0	198.25	273.75	354.0	501.5	732.0	1047.5	1456.25	2071.5	3078.25	4130.25	5608.75	7104.5	8380.0	9684.25	11041.25	12407.0	13460.25	13830.75	13645.75	13186.0	12070.0	10513.5	8649.5	6929.5	5369.75	4241.0	3193.75	2452.75	1956.25	1569.0	1275.5	1047.0	861.25	713.0	583.25	455.0	381.25	320.5	268.0	193.25	156.0	116.25	91.5	66.5	61.0	45.5	32.75	27.75	19.5	13.5	8.25	7.25	6.0	5.25	3.25	2.5	2.0	1.0	0.25	0.0	0.5	0.25	0.25	0.0	0.25	0.5	0.5	0.0	0.25	0.25	0.0	0.0	0.25	0.5	0.0	0.0	0.6666666666666666
JCB-73_S43_L001_R1_001	0.0	0.0	0.0	0.25	0.5	0.75	1.0	2.25	2.75	4.0	5.25	11.25	15.5	17.5	25.0	32.75	46.75	71.5	101.5	142.25	200.25	262.5	337.5	426.25	543.25	665.0	852.0	1047.5	1265.5	1521.75	1873.5	2285.75	2714.75	3183.75	3674.25	4043.5	4183.0	4343.75	4567.75	4645.0	4578.5	4457.25	4303.5	4039.5	3666.25	3137.5	2538.75	2006.5	1623.25	1335.25	1017.25	813.25	697.0	556.25	428.0	362.0	295.75	249.25	216.25	173.0	146.5	134.25	118.5	106.0	97.25	86.5	79.0	80.0	82.75	80.0	61.5	54.75	49.5	43.25	41.5	42.0	35.5	29.0	16.5	11.25	9.0	4.75	3.25	2.5	0.75	0.25	0.5	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JCB-73_S43_L001_R2_001	0.0	0.0	0.0	0.25	0.25	1.0	1.5	3.0	2.75	6.75	11.5	11.25	13.5	22.0	28.25	37.25	57.25	70.75	97.5	139.75	203.75	254.25	335.0	437.75	555.0	697.75	854.25	1044.5	1291.5	1568.0	1877.25	2224.0	2652.5	3083.75	3500.25	3840.5	4069.0	4256.5	4439.75	4544.25	4534.0	4353.75	4200.5	3961.0	3629.75	3099.0	2612.5	2181.25	1741.75	1411.75	1121.0	929.0	753.25	631.75	508.5	426.75	364.25	287.75	228.0	192.75	174.75	150.5	146.5	126.75	113.25	95.75	80.0	74.25	74.75	73.75	68.25	67.0	63.25	51.25	44.75	46.0	40.0	44.25	32.75	24.25	19.75	16.75	11.0	7.5	6.75	3.75	3.25	0.75	1.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.25	0.0
JCB-79_S34_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.75	1.0	1.0	0.75	2.5	2.5	3.75	5.5	7.5	11.0	16.75	25.5	34.25	46.75	65.25	85.5	110.25	145.75	181.25	233.25	319.75	438.25	612.75	825.75	1120.75	1548.25	2088.75	2718.75	3463.75	4080.25	4524.0	4920.5	5314.75	5656.0	5797.5	5643.25	5428.0	5007.25	4456.5	3664.25	2849.0	2166.0	1660.75	1255.75	949.5	694.75	609.25	495.0	393.5	315.75	265.25	209.0	184.0	152.0	121.25	90.0	78.25	54.25	35.0	28.75	20.5	15.25	14.5	11.0	6.0	3.5	3.5	1.75	2.5	1.25	1.0	1.75	1.25	1.5	1.25	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JCB-79_S34_L001_R2_001	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.5	3.0	3.0	4.0	5.75	5.5	9.25	12.25	18.0	23.5	31.0	43.5	65.5	89.75	112.25	145.5	180.75	243.25	336.25	456.5	619.75	863.75	1133.0	1544.25	2040.0	2599.0	3304.75	3879.25	4327.75	4687.75	5074.75	5346.0	5563.5	5519.5	5289.5	4861.0	4381.0	3735.75	3057.5	2400.25	1893.75	1484.25	1151.75	876.5	689.75	567.5	458.5	382.5	320.0	248.0	219.25	184.75	157.25	125.5	108.75	81.5	63.0	54.5	46.0	31.75	25.75	16.75	12.75	12.75	8.5	8.5	6.25	3.0	3.5	1.5	1.5	0.5	0.75	0.75	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.3333333333333333
JCB-85_S47_L001_R1_001	0.0	0.0	0.5	0.25	0.0	1.0	1.75	2.0	3.25	4.5	8.25	12.75	20.75	20.25	25.5	38.5	52.0	73.75	98.25	144.0	194.0	244.25	321.5	408.25	505.0	621.0	811.25	983.75	1164.75	1495.75	1829.5	2245.25	2789.75	3245.5	3758.5	4165.75	4394.0	4555.25	4629.0	4730.0	4796.75	4672.0	4406.25	4097.0	3604.75	3102.75	2539.0	2023.5	1613.0	1228.0	955.0	769.75	626.25	485.5	377.75	315.25	246.5	205.0	174.25	137.5	127.25	101.5	81.0	66.75	53.0	39.5	35.25	34.25	30.5	22.25	13.0	6.25	3.75	1.75	0.75	1.75	0.5	0.75	1.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JCB-85_S47_L001_R2_001	0.0	0.0	0.25	0.25	0.25	1.0	2.0	3.5	4.5	4.25	8.25	10.75	16.25	20.5	30.75	39.75	62.0	76.5	107.25	151.25	198.25	261.0	343.75	416.0	517.0	656.25	804.25	984.25	1219.5	1486.25	1787.25	2235.0	2665.25	3131.0	3592.0	4018.25	4244.0	4375.75	4546.25	4683.75	4627.75	4552.75	4291.5	4009.75	3559.75	3089.5	2599.0	2127.75	1718.5	1345.5	1062.5	837.75	682.75	568.75	447.75	385.75	312.0	249.5	208.5	174.5	144.0	122.5	106.75	93.0	76.0	63.5	49.75	40.75	33.75	30.75	22.0	16.75	10.0	9.5	5.25	3.0	2.25	1.25	1.25	1.0	1.5	0.75	0.25	0.25	0.25	0.25	0.25	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0
JCB-90_S41_L001_R1_001	0.0	0.25	0.0	0.5	0.75	1.75	2.0	2.25	4.75	7.75	9.75	12.25	13.25	21.0	32.5	38.75	58.5	90.75	122.75	170.0	235.25	319.25	403.5	490.0	614.25	763.75	941.25	1124.75	1411.75	1729.5	2112.5	2687.75	3230.0	3852.5	4546.25	4982.25	5315.5	5532.75	5722.75	5929.25	5941.5	5811.25	5536.75	5105.25	4563.5	3877.0	3111.5	2509.5	1975.5	1554.5	1246.25	981.5	818.25	687.5	541.75	459.5	371.25	302.75	260.75	233.25	196.25	153.25	134.25	135.5	113.75	117.0	100.25	101.25	91.5	88.75	81.5	73.25	70.0	59.75	60.0	51.0	43.75	29.75	17.5	16.75	10.0	4.0	2.75	1.75	0.75	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JCB-90_S41_L001_R2_001	0.0	0.25	0.5	0.0	0.0	1.25	3.0	2.75	5.5	8.25	8.5	11.0	16.5	21.5	26.75	37.5	58.5	95.5	126.75	185.25	239.25	316.0	402.5	523.75	621.5	759.5	930.0	1157.0	1427.0	1727.5	2124.75	2619.75	3162.0	3803.75	4378.5	4852.0	5189.75	5346.0	5477.0	5717.5	5802.75	5667.75	5410.0	5003.75	4474.0	3900.0	3258.75	2635.75	2179.75	1752.0	1390.0	1082.75	898.25	755.0	624.25	530.25	451.75	372.75	289.25	250.0	212.75	196.5	170.75	145.5	128.5	117.5	115.75	94.25	85.25	84.25	87.75	78.0	75.75	75.5	64.75	57.75	53.0	49.25	43.25	32.5	28.75	20.75	17.75	10.25	6.0	5.0	3.75	1.75	1.0	0.5	0.5	0.5	1.0	0.0	0.25	0.25	0.25	0.0	0.25	0.5	1.3333333333333333
JCB-91_S46_L001_R1_001	0.0	0.0	0.25	0.5	0.25	1.75	3.0	2.5	3.25	9.0	10.25	14.5	18.0	27.25	38.25	47.75	65.75	97.5	147.0	197.75	252.25	337.5	434.5	542.0	704.0	869.0	1041.25	1275.75	1601.75	2020.5	2480.25	3053.5	3761.75	4558.5	5300.0	5931.75	6351.75	6569.25	6933.75	7265.0	7250.0	6897.75	6685.25	6247.75	5568.0	4708.25	3812.0	3032.75	2341.5	1863.25	1395.75	1118.25	911.0	691.0	558.25	481.0	376.25	291.25	224.5	214.75	175.5	148.5	126.75	103.5	78.0	56.25	51.0	56.0	56.25	37.75	23.0	15.5	7.25	8.75	7.0	4.75	4.25	2.0	2.5	2.25	0.0	0.5	0.5	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
